258531.7025,6048182.802
255858.6745,6043488.704
250838.5975,6033057.375
247969.9821,6033774.529
243275.8842,6037490.69
239298.9401,6040294.109
238777.3737,6044792.62
240537.6604,6050138.676
245948.9122,6051116.613
251881.7304,6052355.333
255308.3406,6050401.856
256836.6115,6049030.347
